0.98310478967098160343	0.01647850608522434263	0.
0	0	8.521788153784976927
4.5974626961085501503	2.7580987540748339577	-5.0278698033375152751
0.31051347922398420984	0.0052047334650223328722	-0.3532685194022402994
-0.25663569121556268827	-0.1539602662013530262	0.27159369588119399996
-0.18962551913582547249	-0.041321890339555526431	0.18702650479583499786
-0.19090385762862511306	0.034943571655156201613	0.18702650468301803698
-0.050026237497966395666	-0.030011620021395629288	0.059319315798919789761
0.014316143338884129736	0.00023996284225550193181	-0.012189704452494389358
0.019852964460131939111	0.0061850212619862369109	-0.019665392736275126913
0.020049096736643073765	-0.0055161950000248977437	-0.019665392746451112483
0.014176060309123217407	0.0085044679856512641361	-0.016187426827212261971
0.0068425129737495120121	0.0010229231716629749926	-0.0069122361106005284604
0.0068729514477511430024	-0.00079302866714906702415	-0.0069122361266514385118
0.0020842558693940192696	0.00080220077652905683166	-0.0023143438241344100609
0.0021099700012708258141	-0.00073189839847230479568	-0.0023143438314677606118
-0.001231266540954022565	-0.00073865844166658354258	0.0013693374868993508945
-0.0016292013650596808719	-0.00002730818197325553552	0.0015660268739125111743
-0.0015837848232685420438	-0.00035849911081338156715	0.0015518959432164296079
-0.0015949098300026845342	0.00030521879140853150329	0.0015518959074135472206
-0.0010375507818094937593	-0.00041554532699334929706	0.0010669967210793309964
-0.0010508945337435915618	0.00038053944147669407006	0.0010669967166594530916
-0.00021928176624397029162	-0.00013155097987671606585	0.00019923797668926017783
-0.00015894356183414403899	-0.000037229328102162537121	0.00013723689159359101275
-0.00016010196337179452511	0.00003188157496649863389	0.00013723686752314650305
0.000017892889710464386087	0.000011178478381390923852	0.000029783624513610859985
0.000018257482366169927077	-0.000010572567406343409781	0.000029783602446568823274
0.00015695927840620394041	0.000038313715161553929777	-0.00011048302430040420143
0.00015815514309774853519	-0.000033031866409000583213	-0.00011048301880597670044
0.00015622246554524665929	2.6185428570914718329e-6	-0.00013204609569901720859
0.00010174274388755613805	0.000061037263745679359017	-0.00012099407598073333438
0.000092438085773753892133	0.000015559634226856128601	-0.000086028220377962459738
0.000092907634351917684342	-0.000012452937544954047826	-0.000086028230287046955084
